NAME	TITLE	SCORE	
GRIN1	na	0.07731584	
POLR3F	na	0.07730086	
MAPK9	na	0.07724891	
CHEK2	na	0.07721398	
GPRC5B	na	0.077201314	
UGP2	na	0.07716468	
TFRC	na	0.07709967	
C6orf105	na	0.07697223	
KCNJ3	na	0.07696651	
RBM10	na	0.07688545	
ACSM3	na	0.076858796	
COX10	na	0.0767487	
AGER	na	0.07660572	
SWAP70	na	0.076491155	
GNA15	na	0.07642722	
AEBP1	na	0.07642709	
CDC23	na	0.07638488	
C10orf28	na	0.076061696	
SBF1	na	0.07587903	
ASF1A	na	0.075659886	
TCEB2	na	0.075553365	
ZNF33B	na	0.075523674	
MAPK13	na	0.07543412	
HEG1	na	0.07518417	
CUL7	na	0.07504809	
GAS6	na	0.07489565	
TMEM41B	na	0.07483752	
LARS2	na	0.07474229	
OSBPL1A	na	0.074633546	
FAM120A	na	0.07458634	
ABCD3	na	0.07458469	
NEBL	na	0.074566536	
GSPT1	na	0.07454833	
MLLT11	na	0.07449276	
LARP4	na	0.074216895	
COX6C	na	0.07419425	
CCT8	na	0.07411835	
ENDOD1	na	0.07409685	
PCGF2	na	0.0740941	
CYC1	na	0.073787645	
TAF11	na	0.07374321	
BCAT2	na	0.07373999	
ABCC1	na	0.0736983	
AP1G1	na	0.07368753	
ILF2	na	0.073670976	
PAN2	na	0.073645115	
MDM4	na	0.07361708	
DNAJB2	na	0.07358249	
PRDX1	na	0.073572636	
NAP1L3	na	0.07353514	
SMNDC1	na	0.07348781	
AQP7	na	0.07346207	
SLC23A2	na	0.0734149	
CAD	na	0.0733603	
SEMA5A	na	0.07334491	
POLR2J	na	0.07330409	
RIT1	na	0.07326513	
HRAS	na	0.07315854	
CKB	na	0.072703004	
CALM2	na	0.07255225	
UBR4	na	0.07247482	
SS18	na	0.072469085	
RAB5A	na	0.07246534	
UBE4A	na	0.07226404	
PSMD3	na	0.07223908	
BUD31	na	0.072159015	
CSNK2B	na	0.072085455	
DDTL	na	0.07191542	
SYT17	na	0.071812674	
UQCRH	na	0.071748994	
NFATC1	na	0.07171792	
DDX23	na	0.071701124	
SPAST	na	0.0715298	
ATXN2	na	0.071494244	
ZKSCAN4	na	0.07148005	
MTX1	na	0.07147514	
LTB4R	na	0.07140298	
NPTN	na	0.0713125	
MLL	na	0.07123265	
NDUFA13	na	0.071144804	
CREBZF	na	0.07099691	
KRT75	na	0.07083875	
NUPL2	na	0.0707692	
STRA13	na	0.07075131	
ZNF428	na	0.070543475	
LYRM1	na	0.07045141	
KIN	na	0.07036057	
NDUFAF1	na	0.07033791	
ILVBL	na	0.07026344	
NDUFC1	na	0.07011755	
SRSF2	na	0.07010456	
SLC25A44	na	0.070056476	
SPRR2D	na	0.0699817	
DYNC1H1	na	0.06966957	
PLCG2	na	0.06965721	
RGS7	na	0.06932864	
BAG6	na	0.06930047	
ADSS	na	0.06916973	
MSH5	na	0.06909506	
LDHA	na	0.069019675	
C7orf44	na	0.06895157	
STK38	na	0.068879396	
TCEB1	na	0.06879488	
HDLBP	na	0.06858091	
GATA3	na	0.06856423	
TGM4	na	0.06854467	
RRP7A	na	0.0683388	
PIGK	na	0.06830786	
PSMD8	na	0.06816991	
FHIT	na	0.06811158	
FLRT2	na	0.067962684	
MAGEB2	na	0.06780383	
ACAP2	na	0.067729525	
KTN1	na	0.067723155	
ZHX2	na	0.06752306	
TARDBP	na	0.06744271	
CSNK1E	na	0.06727342	
BCL2L2	na	0.067253344	
CD300A	na	0.06723306	
POGZ	na	0.06709604	
BCKDK	na	0.06699105	
ZBTB48	na	0.066923894	
RAP2B	na	0.06690961	
ADCY3	na	0.06674772	
NUP50	na	0.066639565	
SPHAR	na	0.06654041	
ZC3H4	na	0.06633364	
COPE	na	0.06630614	
RRAGA	na	0.06621248	
MBD3	na	0.06616381	
TRRAP	na	0.066148005	
DNAJC7	na	0.06609877	
DCAF7	na	0.066073425	
MTERFD2	na	0.06605022	
MAPK1IP1L	na	0.065867685	
FAF2	na	0.06575882	
FAM20B	na	0.06571754	
C1QBP	na	0.06547538	
SF3A2	na	0.06535462	
PIAS2	na	0.06490109	
ZNF254	na	0.064794965	
HMGB1	na	0.064655975	
VHL	na	0.06464443	
ARHGEF9	na	0.06456506	
DYRK3	na	0.064466566	
LIMK2	na	0.064442314	
CYCS	na	0.064431354	
TMEM158	na	0.06438221	
KATNA1	na	0.064207256	
RABIF	na	0.064189374	
VTI1B	na	0.06413468	
KIAA0226	na	0.06402611	
RMND5A	na	0.063971855	
YAF2	na	0.063956566	
CDK4	na	0.063811585	
TAF2	na	0.06380383	
FMO4	na	0.0637026	
MLEC	na	0.06366521	
TMEM131	na	0.06365573	
TOB2	na	0.06363138	
NDUFS7	na	0.06362148	
MYO1C	na	0.06362004	
DHRS3	na	0.063599885	
MAPKAPK2	na	0.06352214	
DPM1	na	0.06344908	
SRRT	na	0.063076	
UBA2	na	0.063047126	
IQCB1	na	0.062818006	
PDCD2	na	0.06276739	
PAF1	na	0.0626971	
PCNXL2	na	0.06266963	
PPP1CC	na	0.062507235	
SHROOM2	na	0.062467765	
UBE2E3	na	0.062450342	
FGF9	na	0.062432505	
TESK2	na	0.062281046	
CD47	na	0.06226513	
RAPGEF3	na	0.06212133	
GHITM	na	0.062061176	
CLASP2	na	0.06200016	
TSPAN9	na	0.061910287	
E2F6	na	0.061887227	
SREBF1	na	0.061830107	
P2RX5	na	0.06178503	
SSNA1	na	0.061773766	
KIAA0240	na	0.06168891	
ALDOA	na	0.06164586	
BOLA2	na	0.061585426	
CASP9	na	0.061564516	
TANK	na	0.06152472	
ZAP70	na	0.061506327	
SOX4	na	0.061447416	
MRPL19	na	0.06144384	
TXNL1	na	0.061417107	
HINFP	na	0.06135045	
NUP205	na	0.061281905	
FAM193A	na	0.061125405	
UTP3	na	0.061055318	
COX6A1	na	0.061028115	
MT1A	na	0.06100164	
FUBP3	na	0.060865823	
PSMA3	na	0.060670614	
CLDND1	na	0.060649406	
PSMC2	na	0.060588785	
GYS1	na	0.0604528	
DNAJC2	na	0.060439236	
JRKL	na	0.060429037	
NCOA4	na	0.060317725	
TRAPPC6A	na	0.0603156	
RPIA	na	0.060269974	
COASY	na	0.060078617	
GIPC1	na	0.060051218	
RFX5	na	0.060026735	
ATP5I	na	0.059442006	
SRP9	na	0.05942647	
NUS1	na	0.059292924	
SF3B4	na	0.0592787	
POLR2A	na	0.05918757	
SPTAN1	na	0.058832996	
CHD3	na	0.05881877	
ST13	na	0.058670685	
HDAC9	na	0.05861548	
IDO1	na	0.058601618	
KLRK1	na	0.05858677	
GNG10	na	0.05838795	
WDR18	na	0.058222104	
TIMM17A	na	0.05817969	
BCAS1	na	0.058104586	
TWF1	na	0.05807405	
KCNN4	na	0.057873253	
OAT	na	0.057841938	
TNFSF14	na	0.057798516	
TBCC	na	0.057735838	
CAPZA2	na	0.057728264	
DAG1	na	0.05772202	
ACSL4	na	0.057719603	
NBN	na	0.05770341	
ASNA1	na	0.057648562	
IARS	na	0.057552963	
ZNF646	na	0.05726669	
DNAJB5	na	0.057175294	
EXOSC8	na	0.057167463	
MAP2K3	na	0.057088822	
GALT	na	0.056958385	
PHF8	na	0.05693015	
PSMC1	na	0.056919884	
CCBL1	na	0.05684569	
ITGB5	na	0.056832425	
SRRD	na	0.056829177	
QDPR	na	0.05678702	
MRPL40	na	0.05674341	
PTPRE	na	0.056617163	
TCP1	na	0.05658588	
POLR2K	na	0.056560896	
TTR	na	0.05636878	
ZW10	na	0.056358133	
SOX2	na	0.05632836	
SLC31A1	na	0.05629115	
PSMB3	na	0.056153566	
ORC1	na	0.055885967	
DVL3	na	0.05586493	
COX5B	na	0.05566371	
PPIF	na	0.05562717	
AIP	na	0.0556151	
LIAS	na	0.05543782	
VPS39	na	0.055427678	
BICD2	na	0.055222314	
GYG1	na	0.05521334	
ERCC2	na	0.055158593	
STAMBP	na	0.05515401	
RAMP3	na	0.05500322	
LEPROT	na	0.054833017	
ZFP161	na	0.054809123	
EMP2	na	0.054622684	
NOVA1	na	0.054504097	
MSH3	na	0.054503996	
TNIP1	na	0.054377753	
LSM12	na	0.05434057	
KLRC4	na	0.05432092	
PYGM	na	0.05431353	
RNASEH1	na	0.054239105	
NAT1	na	0.054205406	
CPVL	na	0.05399556	
SPRR1A	na	0.05388738	
MUTYH	na	0.05380737	
CHL1	na	0.053743865	
BCL2L1	na	0.053725403	
TNKS	na	0.053688657	
CYB5B	na	0.053664286	
DFFA	na	0.053470436	
GLS	na	0.053463448	
PRKAB1	na	0.053418875	
MMS19	na	0.053415146	
RSU1	na	0.053361252	
DDX1	na	0.053213436	
CD81	na	0.053206615	
NVL	na	0.05311025	
DAPK3	na	0.05305816	
C1orf123	na	0.053041913	
ALOX5AP	na	0.053013556	
CTF1	na	0.05294804	
SLC25A11	na	0.052878555	
DCTN6	na	0.052796055	
FOXJ3	na	0.05277303	
GBF1	na	0.05275	
TPP2	na	0.05273437	
PPP5C	na	0.05271958	
KLF1	na	0.052704636	
UBE2I	na	0.05260393	
ZNF638	na	0.052547432	
CTCF	na	0.05247453	
ALDH1A3	na	0.05243989	
LARP4B	na	0.052418888	
USP46	na	0.052298993	
PKIA	na	0.05224387	
FES	na	0.05222096	
MANF	na	0.05195083	
COX6A2	na	0.051901463	
SLC25A3	na	0.051780447	
PCGF1	na	0.0515885	
UBA1	na	0.051570468	
RYR2	na	0.051462762	
TMX1	na	0.051436435	
AOAH	na	0.051420074	
ALKBH1	na	0.05141333	
CBFB	na	0.051244587	
SMC5	na	0.05124077	
GRLF1	na	0.051010214	
NUDC	na	0.050860133	
MMP20	na	0.05081262	
FMO1	na	0.05080572	
MCM3AP	na	0.05073205	
HOXA10	na	0.050713673	
ATP5H	na	0.050571956	
NPC1	na	0.050516892	
TBCE	na	0.050470755	
SETD2	na	0.05044348	
CFH	na	0.050385427	
ITPKB	na	0.05038154	
TBCD	na	0.05037746	
FUS	na	0.05029578	
CAPZA1	na	0.050226737	
PTCH1	na	0.050080977	
ACAN	na	0.049981706	
RNF10	na	0.04995881	
DEXI	na	0.049699552	
CS	na	0.049652565	
PHF2	na	0.0496491	
LTA	na	0.04956202	
PPP2R4	na	0.04952925	
ZNF292	na	0.049498476	
ZKSCAN1	na	0.049426567	
NTSR2	na	0.049415693	
ACTR3	na	0.049391996	
ACLY	na	0.04902312	
GUSB	na	0.04894875	
ING3	na	0.048936047	
GLMN	na	0.048904456	
C7orf23	na	0.048838742	
PMF1	na	0.04866731	
COX7A2L	na	0.048316333	
CDA	na	0.048312802	
BAZ1B	na	0.048183277	
TLK2	na	0.048161473	
VPS8	na	0.048108816	
NCDN	na	0.048070937	
SEPT11	na	0.0480582	
PAK1	na	0.047963172	
IL32	na	0.047853924	
HSF1	na	0.047771372	
UBE2D3	na	0.047644936	
IDH3B	na	0.047570627	
FLT3	na	0.04717312	
PDXDC1	na	0.047162287	
PABPN1	na	0.047104985	
ALDH3B2	na	0.047087982	
EFEMP1	na	0.047037207	
PPAP2B	na	0.046949595	
ATP5O	na	0.046948094	
SLC12A3	na	0.046923045	
TIA1	na	0.046901137	
ADRM1	na	0.046825398	
ATP2C1	na	0.046820432	
STK16	na	0.046788547	
ZNF410	na	0.04668478	
TNXB	na	0.046605684	
UBE2N	na	0.046528336	
TOR1A	na	0.046491683	
GGCT	na	0.046461273	
FMR1	na	0.046290725	
SPEN	na	0.04625052	
TRAP1	na	0.046214458	
NSDHL	na	0.046201404	
DHX16	na	0.04611876	
TSG101	na	0.046088446	
TCOF1	na	0.04604523	
GLA	na	0.04603399	
PPP6R1	na	0.0459476	
ZDHHC18	na	0.045897026	
SLC19A1	na	0.045882147	
GPX3	na	0.04569033	
CDKN2D	na	0.04567603	
ESR1	na	0.045638066	
CPNE1	na	0.045623247	
MYST4	na	0.045490205	
C1D	na	0.045370907	
WDR45L	na	0.045363575	
ACTC1	na	0.0452324	
COBLL1	na	0.045227315	
LPCAT1	na	0.045096822	
SYK	na	0.045026362	
PISD	na	0.045011554	
BPY2B	na	0.04496002	
PTBP1	na	0.04494551	
IPO7	na	0.044907525	
DAB2	na	0.04476737	
PTMS	na	0.044741277	
SMARCD2	na	0.04469157	
PDIA2	na	0.044679254	
RDBP	na	0.044662014	
RFK	na	0.04464312	
CDC42EP1	na	0.044632096	
SELENBP1	na	0.04451359	
DHX9	na	0.044418465	
ZFYVE9	na	0.0442417	
COPB2	na	0.04410075	
ERCC4	na	0.044015955	
PPP6R2	na	0.043941382	
BYSL	na	0.04390649	
FZD6	na	0.04380226	
SDHD	na	0.04372667	
ABCC5	na	0.04367005	
TRIM29	na	0.043637108	
SMARCC1	na	0.043606374	
PADI2	na	0.043562792	
GORASP1	na	0.04352962	
SNRNP200	na	0.043523002	
U2AF2	na	0.04347686	
TDP2	na	0.043468732	
AKAP17A	na	0.043179758	
TOE1	na	0.043027874	
ATP6V1B2	na	0.043003187	
PRSS23	na	0.04297295	
C9	na	0.042939395	
C6orf62	na	0.042929117	
TBCB	na	0.04288889	
GORASP2	na	0.0428323	
CHUK	na	0.042620577	
BNIP3L	na	0.042540077	
SUMO3	na	0.04252246	
RPS12	na	0.04241521	
PARG	na	0.04224319	
UBXN7	na	0.042221677	
MRPL9	na	0.042065777	
SHMT2	na	0.041999687	
IBTK	na	0.04193612	
APLP2	na	0.041875523	
POU3F2	na	0.04182754	
ICAM1	na	0.04170844	
HBXIP	na	0.04160954	
WSB2	na	0.041421816	
TAP2	na	0.041376896	
ACOX3	na	0.041352488	
UQCRC2	na	0.04131449	
NBAS	na	0.041139666	
C6orf120	na	0.041073956	
CREB1	na	0.041060634	
NQO1	na	0.04081939	
BFSP2	na	0.040745657	
USP10	na	0.04071546	
PFDN1	na	0.040714707	
LMO3	na	0.040713016	
EXOSC7	na	0.040664237	
CAPN7	na	0.040546943	
DDX39B	na	0.04052997	
PRPF18	na	0.04051608	
TFAP2A	na	0.040390767	
CREBBP	na	0.040367797	
PDIA3	na	0.040225502	
ANXA3	na	0.040203042	
SND1	na	0.04017496	
NEDD8	na	0.040156007	
DDB1	na	0.040035956	
RBL1	na	0.040018655	
SP2	na	0.039905686	
OR2F1	na	0.039861094	
RNF139	na	0.039823025	
ELF1	na	0.039746806	
F8A1	na	0.039690237	
FEZ2	na	0.039658997	
MORF4L2	na	0.03938572	
SF3B3	na	0.039238285	
PSMB1	na	0.039188005	
EPHB1	na	0.03915947	
C3AR1	na	0.039046794	
PLAGL1	na	0.0385106	
SRSF4	na	0.038439512	
GCLC	na	0.038391788	
TMEFF1	na	0.03822495	
GSTM5	na	0.038177915	
DCTN5	na	0.038165644	
CNOT4	na	0.037941337	
SEC24A	na	0.037877925	
ELMO1	na	0.037804797	
BAX	na	0.037733365	
RHOG	na	0.037666	
TRIM28	na	0.03759548	
CFTR	na	0.037586365	
PCYT1B	na	0.03752474	
HSP90AA1	na	0.037340045	
FOXC2	na	0.037298873	
DPY19L1	na	0.037241556	
CLTB	na	0.03720679	
DRG1	na	0.037184417	
SUGP1	na	0.03709344	
SUPT5H	na	0.037086476	
GNPAT	na	0.037063554	
PEX11B	na	0.0370184	
CYP7A1	na	0.037008356	
GPATCH8	na	0.036929965	
AP3M2	na	0.036776103	
COX6B1	na	0.036739368	
POLDIP3	na	0.03671685	
LRRC41	na	0.036703862	
HEBP2	na	0.036680054	
UCP2	na	0.036651086	
KCTD7	na	0.03654113	
PEPD	na	0.03643616	
DGUOK	na	0.036406804	
NDUFS4	na	0.0363939	
OAZ2	na	0.036385234	
SNX19	na	0.036242027	
METTL7A	na	0.036185842	
COPS6	na	0.036112163	
WDR1	na	0.0359784	
SNRPB2	na	0.035896815	
BCKDHA	na	0.03586997	
RRAD	na	0.035775196	
NR3C1	na	0.035720862	
ZMYM2	na	0.03569212	
TRAF4	na	0.035682693	
TWF2	na	0.035679545	
LANCL1	na	0.035678893	
NRXN1	na	0.035595115	
CUL4B	na	0.035565462	
TRIM9	na	0.03540939	
OSMR	na	0.0353053	
FAM190B	na	0.035291746	
IFRD2	na	0.035272475	
MUT	na	0.03523223	
MTOR	na	0.035194553	
ORC2	na	0.035126578	
FTSJD2	na	0.03509838	
TRIM26	na	0.035071094	
OR10H3	na	0.035022236	
EIF3M	na	0.034946565	
ARHGDIA	na	0.034914665	
EIF4G1	na	0.034867924	
TADA3	na	0.03481903	
PABPC4	na	0.034815	
DOPEY1	na	0.03479346	
UBE3C	na	0.034757953	
CDH2	na	0.034670748	
ARFIP2	na	0.03455432	
CLK2	na	0.034542166	
MGMT	na	0.034380913	
HDAC3	na	0.034343977	
MPPE1	na	0.034314994	
TCIRG1	na	0.03430853	
C19orf50	na	0.034198314	
ZFX	na	0.034112934	
VBP1	na	0.034045663	
GPM6A	na	0.033941664	
ARF1	na	0.03372905	
NMT1	na	0.03370189	
NAGA	na	0.033685487	
ATM	na	0.033677746	
AP2M1	na	0.033664774	
CRYBA4	na	0.033644248	
PRPF19	na	0.03350131	
CAPZB	na	0.033460353	
HIVEP2	na	0.03337228	
NTNG1	na	0.033364978	
PMAIP1	na	0.033268966	
PRRC2B	na	0.033070523	
STAU1	na	0.032912303	
PSMA7	na	0.03287695	
PTGIR	na	0.032813072	
G3BP1	na	0.03277119	
MYO7A	na	0.032513216	
CANX	na	0.032466535	
FADS3	na	0.032363243	
PLTP	na	0.03232554	
E2F4	na	0.03231106	
MCAT	na	0.032224964	
PTOV1	na	0.032214407	
TAF7	na	0.032190464	
ANGPT1	na	0.032185715	
LILRB4	na	0.03211491	
ATP10D	na	0.032076456	
IMPA1	na	0.032071862	
PSMB4	na	0.031998888	
TBX1	na	0.03197903	
FAM98A	na	0.03189818	
SSBP1	na	0.031880602	
KDELR1	na	0.031878788	
CHKB	na	0.031842414	
GUK1	na	0.03184072	
GTF2H5	na	0.031822063	
UBE3B	na	0.03180236	
MBNL2	na	0.031768437	
NKTR	na	0.031703822	
SNRPB	na	0.03163667	
CPD	na	0.03158184	
PDS5B	na	0.031550054	
TUSC3	na	0.031419583	
TFF3	na	0.031394474	
TIMM17B	na	0.031339604	
PITRM1	na	0.03129283	
UBE2D2	na	0.031226628	
BAZ1A	na	0.031211194	
PGK1	na	0.031183457	
YTHDF3	na	0.031158717	
IFFO1	na	0.031150775	
C7	na	0.031147875	
SEPHS2	na	0.031131875	
PRPF40A	na	0.031062601	
MTMR1	na	0.031057036	
LSM5	na	0.030957976	
NOC2L	na	0.030921835	
PPFIA3	na	0.03089747	
FAM50B	na	0.030883584	
RABEP1	na	0.03087921	
GMPR	na	0.030644234	
NONO	na	0.030638786	
SNRNP40	na	0.030606166	
ANAPC5	na	0.030600384	
POLR2I	na	0.030580504	
PMS1	na	0.030518625	
LUC7L3	na	0.030300228	
GCG	na	0.030177992	
UBAP2L	na	0.030104587	
GPX7	na	0.030052034	
NADK	na	0.030022461	
BAI2	na	0.029888973	
YARS	na	0.029884364	
ALOX15	na	0.02975315	
SACM1L	na	0.029710734	
ZEB1	na	0.029662896	
FCHO1	na	0.02950379	
GABPA	na	0.029391482	
LPIN1	na	0.029340072	
TNFSF9	na	0.029298296	
XK	na	0.02926316	
ITGA5	na	0.029248219	
TSR1	na	0.029147526	
MYH8	na	0.029048	
HIST1H2AL	na	0.029032622	
KLHL18	na	0.028883643	
LSM1	na	0.02886455	
USP22	na	0.0288549	
SEC23A	na	0.028823433	
TBKBP1	na	0.028635383	
LGR5	na	0.028551072	
MAPK8IP3	na	0.028403204	
GJC1	na	0.028358884	
NUDT3	na	0.028353816	
MAP1LC3B	na	0.028301438	
DNAJA2	na	0.028223533	
WNT10B	na	0.028198801	
STX7	na	0.028150782	
CA12	na	0.028149148	
CCDC28A	na	0.028094586	
TMCC2	na	0.027991509	
ADNP	na	0.027954122	
CCL13	na	0.027912313	
PDS5A	na	0.027849305	
TMEM5	na	0.027826592	
LOC391322	na	0.027825374	
SLC25A6	na	0.027716568	
SHOC2	na	0.027610885	
SLC9A6	na	0.02758356	
GPR50	na	0.027571764	
ARG1	na	0.027224425	
FARSA	na	0.027206743	
MCL1	na	0.027195418	
EIF3K	na	0.027142871	
CCT7	na	0.027045792	
SCP2	na	0.0269165	
GRIK5	na	0.026883759	
SDC2	na	0.026790531	
AKR7A3	na	0.026778981	
HSPE1	na	0.02676436	
LMF2	na	0.026552128	
HYAL3	na	0.02649413	
CYP2J2	na	0.02611671	
BANF1	na	0.026110416	
CGGBP1	na	0.025976624	
ZNF518A	na	0.025879374	
MRPL3	na	0.025876852	
CD68	na	0.025743898	
SMG1	na	0.025642494	
ATP6V0E2	na	0.025523849	
ADORA2A	na	0.02548385	
CNOT2	na	0.025450394	
CSNK2A1	na	0.025447315	
ABCB7	na	0.025410369	
PHTF2	na	0.025267415	
RANBP2	na	0.025255425	
INPP4A	na	0.025187617	
MMP15	na	0.025015717	
GSR	na	0.024979439	
RIOK3	na	0.024978144	
ZDHHC3	na	0.024710871	
RAD52	na	0.024603425	
NOP14	na	0.024504118	
GPKOW	na	0.024476398	
AKT1	na	0.02436784	
OTUD3	na	0.024219362	
YBX1	na	0.024195239	
CCT3	na	0.02419506	
COPS2	na	0.02417758	
FADS1	na	0.024113117	
CEP110	na	0.024078505	
PKN1	na	0.024028916	
HBE1	na	0.023977662	
SMCR7L	na	0.023969408	
GSK3B	na	0.023936605	
ARPC2	na	0.02393177	
GABARAP	na	0.02387985	
MAGEA11	na	0.023780055	
MAP2K4	na	0.023767129	
NDUFS2	na	0.023687154	
SNAPC3	na	0.023619715	
CFD	na	0.023602307	
EP300	na	0.023587283	
DUSP10	na	0.023567742	
CNOT8	na	0.023524415	
DIDO1	na	0.023353523	
GIPR	na	0.023343176	
CLEC16A	na	0.023309024	
TRIAP1	na	0.02328031	
CPSF6	na	0.023271073	
RAB3GAP1	na	0.023239763	
TFCP2	na	0.023238974	
NCK1	na	0.023238316	
ANP32A	na	0.023182815	
EPM2AIP1	na	0.02313768	
ATG2A	na	0.023124838	
MIF	na	0.023061054	
STK25	na	0.0230188	
POLR2B	na	0.022929734	
GNB1	na	0.022897327	
PPID	na	0.022886233	
SNX13	na	0.022861227	
KCNJ4	na	0.022849873	
CBR4	na	0.022825658	
TCF4	na	0.022812366	
NEFH	na	0.022759251	
DTNB	na	0.022754677	
CCNG1	na	0.022734132	
BIRC3	na	0.022707472	
PPIH	na	0.022627471	
HTR7	na	0.022558438	
TFAM	na	0.0224757	
C16orf42	na	0.022464503	
SEC11A	na	0.022423636	
MPO	na	0.022395434	
HPS5	na	0.022295527	
PBX1	na	0.022277782	
ARPC3	na	0.02220579	
HIST1H2AE	na	0.022172527	
SLC22A6	na	0.022149472	
DNAJC8	na	0.022082565	
MCRS1	na	0.021976572	
BLCAP	na	0.021877278	
SOX1	na	0.021855157	
CDK17	na	0.021828832	
H3F3B	na	0.021760555	
KLK2	na	0.021719145	
MGEA5	na	0.021715892	
SCRIB	na	0.021639885	
RGS6	na	0.021458983	
FURIN	na	0.021425538	
OSTF1	na	0.0213837	
CALU	na	0.021357125	
SEC23IP	na	0.021349836	
ADAMDEC1	na	0.021255413	
JAK1	na	0.02119429	
GDI1	na	0.021141581	
ARC	na	0.020975808	
SULT4A1	na	0.020720776	
MPG	na	0.02050047	
DYNLT1	na	0.020418981	
NDUFA1	na	0.02030205	
MITF	na	0.020257188	
C19orf10	na	0.019940069	
CFI	na	0.019939106	
MTMR9	na	0.019686593	
ATP5S	na	0.019649498	
GPS2	na	0.01952418	
BAG5	na	0.019477742	
C16orf62	na	0.01947206	
CDC42EP3	na	0.019440413	
HSPG2	na	0.019420918	
ZZEF1	na	0.019417789	
SEMG2	na	0.019393928	
ARFRP1	na	0.019241877	
ALCAM	na	0.019160332	
ARF4	na	0.019040465	
PUF60	na	0.01895218	
HCCS	na	0.018813131	
SF3B1	na	0.018752376	
C1orf63	na	0.018747455	
ZMPSTE24	na	0.018679678	
SP3	na	0.018607618	
ADCYAP1	na	0.01858105	
PRDM2	na	0.018578054	
SRRM1	na	0.018556545	
RUNX1	na	0.018450903	
NUAK1	na	0.018448956	
KIFAP3	na	0.018372454	
CDC37	na	0.018331125	
LRRFIP1	na	0.018311989	
KIAA0776	na	0.018272644	
SPTLC1	na	0.018205881	
PGAP2	na	0.018202025	
AP3D1	na	0.018196682	
CHAD	na	0.01817574	
KIAA0174	na	0.01814902	
C10orf116	na	0.018045459	
CACNG1	na	0.017962594	
DHX29	na	0.017827393	
HNRNPL	na	0.017735463	
PTK2B	na	0.017702399	
TTBK2	na	0.017639922	
DNAJA1	na	0.01762699	
GLB1	na	0.017555568	
POLR2H	na	0.017546581	
STK11	na	0.017417982	
PNOC	na	0.0173599	
FETUB	na	0.017328763	
RTN1	na	0.017263502	
PRCC	na	0.017219609	
AAMP	na	0.01721683	
WNT11	na	0.017213581	
PAPD7	na	0.017177837	
CPSF4	na	0.017172001	
PIK3R3	na	0.017048275	
MARS	na	0.017003499	
PDCD10	na	0.016588047	
GTF2H1	na	0.016533498	
SKP1	na	0.0163819	
MSL3	na	0.01635323	
PSMD13	na	0.01625409	
EIF3F	na	0.016195206	
UBE3A	na	0.016160766	
CAPN1	na	0.015906863	
OGT	na	0.01572858	
VEZF1	na	0.015630849	
RAB33A	na	0.015559818	
LCN2	na	0.015508639	
DHX38	na	0.015468125	
ASCC2	na	0.015453492	
AVP	na	0.015344319	
PRPS1	na	0.015326644	
NHP2	na	0.015305802	
BSG	na	0.015205418	
TBPL1	na	0.015116666	
IP6K1	na	0.015114762	
REL	na	0.015079047	
PSMC6	na	0.014922597	
PSMA1	na	0.0149111245	
PPP2R5E	na	0.01487534	
ABCB10	na	0.014674927	
RAD23A	na	0.014649282	
VPS52	na	0.014647404	
KIAA1199	na	0.014554033	
CLPTM1	na	0.014451764	
NCOA3	na	0.014416838	
SAMM50	na	0.014400087	
ERAL1	na	0.0143730575	
PGRMC2	na	0.014295464	
GPN1	na	0.014293346	
HNRNPH2	na	0.01428235	
GTF2H3	na	0.01421355	
FXR2	na	0.014194008	
ZNF143	na	0.014126214	
AKAP8L	na	0.014120717	
CYHR1	na	0.014111144	
LYPD3	na	0.0140619585	
HNRNPU	na	0.014052111	
SIT1	na	0.014040441	
LAGE3	na	0.013996221	
EBNA1BP2	na	0.013991713	
HNRNPA0	na	0.013768893	
FAIM2	na	0.013766704	
MEA1	na	0.013680562	
HAUS5	na	0.013560301	
PSMB8	na	0.013556219	
MRC1L1	na	0.013521957	
POLE3	na	0.013475734	
NAPA	na	0.013446432	
TATDN2	na	0.013397434	
LCP1	na	0.013394906	
ZFPL1	na	0.013306793	
OPA1	na	0.013291111	
NPM3	na	0.013225196	
SLC39A7	na	0.01322102	
ATP6V0A2	na	0.013167619	
RNF5	na	0.0131149115	
AMELX	na	0.013088874	
GOSR2	na	0.013020994	
TM9SF1	na	0.012995779	
SAFB	na	0.01298369	
CD40	na	0.012917256	
TICAM1	na	0.012881541	
SLC6A9	na	0.0128182825	
PPM1H	na	0.012713261	
PSG11	na	0.012701561	
INHBB	na	0.012696993	
NCF4	na	0.012667991	
PCF11	na	0.012646428	
TOMM40	na	0.012398509	
KDM4A	na	0.012374761	
CSK	na	0.012362457	
CCDC86	na	0.012295368	
RPGR	na	0.012258617	
SV2A	na	0.012249103	
AKR1B1	na	0.012239126	
ODF1	na	0.012192968	
RNF167	na	0.012177202	
SLC22A18	na	0.012132514	
STARD7	na	0.012121006	
SNCG	na	0.012105512	
BST2	na	0.012011884	
STX8	na	0.011999213	
KIAA0247	na	0.011899344	
MTHFD1	na	0.011871098	
CYP2D6	na	0.011870533	
DDT	na	0.011667308	
RAF1	na	0.011505789	
BCLAF1	na	0.011490909	
STK17B	na	0.01138377	
MRPL12	na	0.011382523	
MLX	na	0.011343377	
CLEC3B	na	0.011216132	
TXK	na	0.011126605	
