NAME	TITLE	SCORE	
BAZ2B	na	0.088202246	
KIAA0240	na	0.08803466	
FAM32A	na	0.08779078	
SYK	na	0.087746374	
NAP1L1	na	0.08759605	
PIGA	na	0.08759029	
DNAJC8	na	0.08758156	
DGUOK	na	0.08750945	
IL18R1	na	0.08749287	
ASNA1	na	0.08730738	
JRKL	na	0.08730268	
TSG101	na	0.087279156	
NDUFS8	na	0.08724698	
TBC1D2B	na	0.08723902	
DNAJC7	na	0.08723741	
HCFC1	na	0.087225236	
RAB1A	na	0.08697684	
RAD1	na	0.086776935	
RPS6KB1	na	0.08673347	
UCP3	na	0.08662822	
COX6A1	na	0.086612836	
CAPZA2	na	0.08657629	
UQCRC2	na	0.08651146	
ANKLE2	na	0.086268164	
EFHA1	na	0.08611687	
NDUFAF1	na	0.08608389	
NDUFC1	na	0.08600474	
SFI1	na	0.08587998	
CXCL2	na	0.08577217	
SNRPG	na	0.08574723	
MCFD2	na	0.08573533	
GZMM	na	0.085485436	
THOP1	na	0.08534607	
KATNB1	na	0.08534319	
BCL2L1	na	0.08533432	
ST13	na	0.08528696	
UGT2B17	na	0.08528545	
ETS1	na	0.0851818	
ING3	na	0.08510202	
MYLPF	na	0.08489063	
KHDRBS1	na	0.084774844	
TFAP2A	na	0.08468955	
ATM	na	0.084607795	
RMND5A	na	0.08453726	
TANK	na	0.084520385	
ERCC8	na	0.08452	
PLIN2	na	0.08451575	
TTC35	na	0.08443088	
UBE4A	na	0.08437449	
C16orf62	na	0.084371164	
CUL4B	na	0.08423775	
RHBDL1	na	0.084068544	
CSTB	na	0.084014885	
HSD17B8	na	0.08382444	
IMMT	na	0.08368286	
GNPAT	na	0.08360891	
ABI1	na	0.08359293	
TWF1	na	0.08357994	
PTP4A2	na	0.08357883	
ZBTB5	na	0.083361395	
C7orf23	na	0.083336554	
ILVBL	na	0.08329096	
BIRC2	na	0.083283775	
SEMA3C	na	0.08323732	
CFDP1	na	0.08307791	
ZW10	na	0.08304103	
DLST	na	0.08302867	
C9	na	0.08299714	
IDO1	na	0.082939416	
HNRNPL	na	0.0829389	
PLCG2	na	0.08292464	
SLC37A4	na	0.082600616	
PDIA5	na	0.08251388	
PRPSAP1	na	0.08235324	
TNFRSF8	na	0.08188535	
ACSL4	na	0.0817155	
LOXL1	na	0.08170718	
MRPL19	na	0.08163969	
CNN1	na	0.08146638	
NUP210	na	0.081450485	
TM9SF2	na	0.08131359	
AHSA1	na	0.081154935	
DYRK3	na	0.081044555	
COPB2	na	0.080942616	
PSMD8	na	0.08092595	
EIF3M	na	0.08084315	
CDK2	na	0.08081599	
LPL	na	0.08041957	
FAM131A	na	0.080393925	
RRP7A	na	0.08026039	
BYSL	na	0.08008174	
SELENBP1	na	0.08005129	
PSMC2	na	0.0800401	
PGM1	na	0.08002137	
TUSC3	na	0.07985713	
TRAPPC3	na	0.07979344	
CD302	na	0.079787575	
DDT	na	0.079763755	
PDS5B	na	0.079762496	
TUBB	na	0.07976103	
HADHA	na	0.07954515	
CALB2	na	0.07948033	
STX7	na	0.07934106	
STARD5	na	0.07918996	
DHX9	na	0.07917338	
TOP2B	na	0.07915349	
CYCS	na	0.079149365	
C6orf120	na	0.079027906	
CDC123	na	0.07892192	
PSMD13	na	0.07873925	
KIAA0513	na	0.07859519	
FOXC1	na	0.078493685	
RALY	na	0.07849094	
PMF1	na	0.0783547	
DOHH	na	0.078043476	
EXPH5	na	0.07796523	
ZNF638	na	0.07786248	
SERPING1	na	0.077791505	
KLK6	na	0.07772335	
CUL4A	na	0.0776918	
DLG5	na	0.0776286	
UBE2D3	na	0.07747311	
GP1BB	na	0.077470794	
NBAS	na	0.07737659	
AGA	na	0.077178046	
CRYZ	na	0.07705748	
SREK1	na	0.07692254	
PIK3CB	na	0.07690138	
FAM3C	na	0.076722875	
ZNF131	na	0.076585844	
USP9Y	na	0.07656877	
TXK	na	0.07620629	
SCP2	na	0.07613772	
MRPL9	na	0.07611854	
SMARCC1	na	0.07609394	
IPO7	na	0.07587208	
WDR62	na	0.075816065	
HTATSF1	na	0.07578108	
SYT17	na	0.07574475	
CLASP2	na	0.07573415	
C19orf6	na	0.07564038	
RND1	na	0.075627096	
SKP1	na	0.07559091	
CSRP1	na	0.07544605	
SIKE1	na	0.07536674	
RAB3GAP1	na	0.075259894	
CLDND1	na	0.07520936	
FAF2	na	0.07512386	
ARNTL	na	0.075118	
SLC1A3	na	0.07492831	
FUBP3	na	0.07488868	
TMCC2	na	0.07484986	
SNX13	na	0.07481578	
RBM42	na	0.07460725	
CAMKK2	na	0.07442953	
TXNL1	na	0.07435688	
PSMD4	na	0.07434177	
MPDU1	na	0.07432626	
C1D	na	0.07432307	
PGK1	na	0.07402364	
BET1	na	0.07397298	
ARF1	na	0.073956616	
FAM120A	na	0.073847465	
PLTP	na	0.073681295	
G3BP1	na	0.073604345	
CD2AP	na	0.07334519	
NDUFA1	na	0.07329236	
CDH13	na	0.07323151	
CD28	na	0.07321201	
GUK1	na	0.07308798	
LSM5	na	0.07282601	
COL6A2	na	0.07280175	
MORF4L2	na	0.07278731	
TBCB	na	0.07260186	
HPRT1	na	0.072187744	
TRIM29	na	0.07184488	
BUD31	na	0.07183375	
ACADSB	na	0.07177158	
ATP6V1E1	na	0.07177081	
TCP1	na	0.07158242	
JOSD1	na	0.07143391	
MRPL40	na	0.07135527	
NDUFS4	na	0.07128239	
RAB5A	na	0.071206205	
GBE1	na	0.07120292	
QDPR	na	0.0712006	
DRG1	na	0.07103803	
RRAD	na	0.07044244	
ANK2	na	0.07041031	
TMEM184B	na	0.070217825	
HCCS	na	0.07017393	
GABARAPL2	na	0.07002711	
INSM1	na	0.07001795	
PUF60	na	0.06997149	
PSMB4	na	0.06989554	
ZEB1	na	0.06983657	
SLC29A1	na	0.0698308	
BIRC3	na	0.06982855	
CSNK2B	na	0.069738686	
HMGXB4	na	0.06947908	
PADI2	na	0.06927601	
EIF2S3	na	0.069171205	
SLC25A12	na	0.069170564	
DYNLT1	na	0.06916763	
RRAGA	na	0.069041744	
BCL2L2	na	0.06898174	
KIDINS220	na	0.06897004	
HRAS	na	0.068936646	
STXBP1	na	0.06875332	
AHCYL2	na	0.06872225	
SETD2	na	0.06846499	
CDH1	na	0.06836091	
ADSS	na	0.06831752	
PRB4	na	0.068174206	
PLAGL2	na	0.06803189	
UTP3	na	0.06790641	
TMEM131	na	0.06773793	
LCN2	na	0.06773636	
BCKDK	na	0.067731865	
USP22	na	0.06757702	
CEBPD	na	0.06753402	
RSU1	na	0.067525014	
PKP4	na	0.06745977	
ITGA2B	na	0.06739841	
PMAIP1	na	0.067230806	
SF3B1	na	0.06700517	
XRCC4	na	0.06692793	
TARDBP	na	0.066918716	
DZIP3	na	0.06686511	
POLR2K	na	0.06682781	
SNRPD2	na	0.06678008	
CCL2	na	0.06669342	
PPAP2B	na	0.06665895	
POLR2B	na	0.06663428	
PITPNM1	na	0.06659459	
TRIP10	na	0.066474356	
UBR4	na	0.06643635	
RDBP	na	0.066415295	
MDC1	na	0.066338934	
ACOX3	na	0.06628118	
SERPINA1	na	0.06627912	
ENPP2	na	0.06616006	
GPR18	na	0.06613775	
PPIF	na	0.0661257	
RHEB	na	0.06582474	
PVALB	na	0.06567806	
PARK7	na	0.0655791	
CASP5	na	0.06557737	
FEZ2	na	0.06544409	
HTRA1	na	0.06516743	
ITPR3	na	0.06505958	
UQCRB	na	0.06500287	
GRM4	na	0.06494324	
NRXN1	na	0.06482139	
SAT1	na	0.0647564	
NEDD8	na	0.06474523	
LIMCH1	na	0.06473527	
RUNX1T1	na	0.0646555	
FAM20B	na	0.064471185	
PIAS4	na	0.06444936	
VDAC3	na	0.064180695	
ZNF460	na	0.06416867	
CAD	na	0.06405839	
DPM1	na	0.06403349	
AQP7	na	0.06398424	
DEPDC5	na	0.06382241	
PRKAB1	na	0.06378723	
ITPKB	na	0.06366179	
AP2M1	na	0.063623294	
EBAG9	na	0.06361605	
NKTR	na	0.06349072	
PDXDC1	na	0.06326289	
PPP6C	na	0.063118294	
MAL	na	0.06244415	
EIF3K	na	0.06244402	
PFDN1	na	0.062342826	
OR10H3	na	0.062325645	
CCT2	na	0.062271193	
YIPF3	na	0.062084127	
RNF5	na	0.061966315	
SHMT2	na	0.061916694	
TMEM123	na	0.061648402	
POP7	na	0.061594244	
STX16	na	0.061450735	
POU3F1	na	0.061420344	
TP53BP1	na	0.06136521	
PICALM	na	0.061337806	
HIST1H1D	na	0.061306402	
ACTR1A	na	0.061202303	
YTHDC2	na	0.06117776	
ZNF410	na	0.061097912	
PTPRE	na	0.06102599	
CCL17	na	0.060863785	
PPP5C	na	0.06084068	
HRSP12	na	0.060774673	
TBCE	na	0.060712308	
GOSR2	na	0.06043517	
KRTAP5-9	na	0.060427207	
TBCC	na	0.06039455	
KL	na	0.06034268	
PABPC4	na	0.0601861	
PPP3R1	na	0.060078245	
VBP1	na	0.060033977	
COG2	na	0.05984152	
TRAP1	na	0.059772175	
ARPC2	na	0.059706915	
UBE2D2	na	0.05966884	
MAPK9	na	0.059619788	
STAMBP	na	0.05960095	
TPP2	na	0.05959344	
KRR1	na	0.059469458	
ABCC3	na	0.059332345	
LSM12	na	0.059263002	
SMG1	na	0.059249476	
ADM	na	0.059247978	
ANXA3	na	0.059183106	
RNPEP	na	0.05880303	
MMP7	na	0.05843571	
UBE2I	na	0.058397066	
PIP4K2A	na	0.05836642	
USP9X	na	0.05826635	
MRPL3	na	0.058245916	
FAM102A	na	0.05814941	
NCK1	na	0.058114734	
RBM14	na	0.058100022	
STK24	na	0.05794505	
CD81	na	0.057859425	
NOS2	na	0.057531253	
COX6B1	na	0.05747348	
TPM4	na	0.057470456	
AAMP	na	0.057366446	
CDC23	na	0.05734655	
GLO1	na	0.057337746	
PRSS23	na	0.057283875	
ANAPC5	na	0.05727935	
SFMBT1	na	0.05727769	
EI24	na	0.05727032	
CSTF1	na	0.057260808	
ANGPT2	na	0.057251543	
PRPF40A	na	0.05724934	
TTLL4	na	0.057228617	
PTBP1	na	0.05719656	
TTC39A	na	0.05707291	
SEPHS2	na	0.056595314	
NPPA	na	0.056549646	
GTF3C1	na	0.056524474	
FXYD2	na	0.056446	
PPM1B	na	0.0561506	
PRKAA2	na	0.055980634	
BTAF1	na	0.05571478	
WDR1	na	0.055659603	
CS	na	0.055476867	
DENND4A	na	0.05517147	
LTC4S	na	0.055126492	
SRSF2	na	0.05500215	
CST3	na	0.054803047	
SNRPB2	na	0.054764938	
COL4A1	na	0.054764654	
NOS3	na	0.054733012	
EXOG	na	0.054659702	
SPAST	na	0.05453208	
ZMPSTE24	na	0.05435715	
RPL41	na	0.05435413	
E2F3	na	0.054176945	
DAP3	na	0.054153338	
EPRS	na	0.054023214	
GSR	na	0.05400297	
GORASP2	na	0.053962905	
FHIT	na	0.053825025	
PISD	na	0.05351823	
OSTF1	na	0.05335642	
IL15RA	na	0.053329103	
CHUK	na	0.05325865	
EPB49	na	0.053224716	
ZFP161	na	0.053062223	
HIST1H2AL	na	0.05299325	
TTI1	na	0.052904166	
CTF1	na	0.05283391	
ZBTB1	na	0.052787278	
IKZF1	na	0.052669834	
IFT20	na	0.05256164	
SND1	na	0.052513614	
BNIP3L	na	0.052297994	
SIT1	na	0.052289743	
POSTN	na	0.052116446	
DDB1	na	0.052027218	
FAM49A	na	0.052025545	
RIT1	na	0.051990125	
TACSTD2	na	0.05198306	
NIT1	na	0.051648244	
YWHAB	na	0.051436815	
CFI	na	0.051355343	
KATNA1	na	0.05129954	
SSBP1	na	0.051268626	
ZBTB20	na	0.051268168	
PAEP	na	0.0511212	
LTBP2	na	0.050969344	
VTI1B	na	0.050944	
SLC23A2	na	0.05089471	
LIAS	na	0.050893277	
UBE3C	na	0.05079881	
MUTYH	na	0.05069988	
CSNK2A1	na	0.05050778	
IDH3B	na	0.050461818	
POU2F1	na	0.05040735	
BZW1	na	0.050309293	
LSM1	na	0.0503082	
C11orf9	na	0.050234467	
CTSL1	na	0.050227817	
ZNF292	na	0.050187748	
ATP5S	na	0.050129667	
TOR1A	na	0.050120853	
GTF2B	na	0.050064508	
SEC23IP	na	0.04999288	
RIF1	na	0.049942184	
COPE	na	0.04978635	
BNIP1	na	0.04972973	
MPRIP	na	0.049603194	
LRRC41	na	0.0494747	
PCYT1B	na	0.04945666	
CAT	na	0.04934549	
JAK1	na	0.049272325	
SLC4A8	na	0.049192138	
PITRM1	na	0.049158514	
GRIK5	na	0.049152233	
PNN	na	0.049129643	
ANGPT1	na	0.04891807	
SS18L1	na	0.048712365	
PDE1B	na	0.048608545	
YAF2	na	0.048550468	
MTM1	na	0.0485062	
PCGF1	na	0.048453595	
CCT3	na	0.048451398	
RAE1	na	0.048354644	
SPTAN1	na	0.04826121	
ANP32A	na	0.048258558	
SMARCD2	na	0.048255943	
VASH1	na	0.048211016	
SCAMP1	na	0.048130363	
RNASE3	na	0.047877807	
TYRP1	na	0.047795966	
QRICH1	na	0.047643207	
NUP205	na	0.047627218	
POLR2H	na	0.047569714	
NCOA4	na	0.047560226	
COBRA1	na	0.047542855	
PFKP	na	0.047522604	
BAZ1B	na	0.047435597	
SMPD4	na	0.04742186	
ITGA7	na	0.047337648	
CCT6A	na	0.047101084	
HIST1H4B	na	0.047097184	
SELE	na	0.047064368	
ELMO1	na	0.04706065	
KIAA0226	na	0.0469391	
RAB36	na	0.046848405	
ABCD3	na	0.0467071	
CDC40	na	0.046689034	
AOX1	na	0.04657717	
DHX16	na	0.046494648	
PARG	na	0.046432827	
RPIA	na	0.046427187	
NSL1	na	0.046411764	
SUMO3	na	0.046264317	
NEBL	na	0.046184078	
PDHA1	na	0.046183344	
WIZ	na	0.046143506	
PABPN1	na	0.04611456	
EMP1	na	0.04605291	
OGT	na	0.046051927	
STARD7	na	0.045931857	
SP2	na	0.04582029	
BPTF	na	0.04543825	
RING1	na	0.045297623	
BBOX1	na	0.045263853	
GNAI3	na	0.045222152	
CLP1	na	0.04513782	
MICAL2	na	0.045127384	
CDKN2A	na	0.045098007	
CUL1	na	0.045086496	
PRDM1	na	0.04500236	
PHF3	na	0.044702053	
EIF4G1	na	0.044684406	
RAMP3	na	0.044673752	
POLR2I	na	0.044629414	
RPL4	na	0.044606928	
SPTLC1	na	0.0445633	
SATB2	na	0.044531178	
GPATCH8	na	0.044506144	
KCNJ3	na	0.04435937	
TSR1	na	0.04434899	
LTA	na	0.044328164	
SSR1	na	0.04418414	
PSMA7	na	0.04417566	
PLEKHB1	na	0.044063035	
POGZ	na	0.043571893	
TOMM20	na	0.04352308	
HMG20B	na	0.04347822	
CARS	na	0.043433957	
RBL1	na	0.043301586	
SNRPB	na	0.043264903	
PRPS1	na	0.0431805	
H3F3B	na	0.043138374	
SAMM50	na	0.043067887	
DCTN5	na	0.043025393	
JMJD1C	na	0.042951386	
C5orf30	na	0.042779736	
ARF4	na	0.042763915	
MAPK1IP1L	na	0.042677008	
GAPDH	na	0.042646304	
SP3	na	0.042565808	
LCP1	na	0.042352293	
TADA3	na	0.042281132	
DHODH	na	0.042272843	
ARFIP2	na	0.04224311	
CASP9	na	0.04212599	
DEFA4	na	0.042066474	
TSPYL4	na	0.04190917	
DEXI	na	0.041740883	
TAF5L	na	0.041688945	
ARPC3	na	0.041661974	
WNK1	na	0.04162385	
BCAS2	na	0.04159942	
ORC3	na	0.041169167	
ATP2C1	na	0.04116092	
FAM98A	na	0.040937338	
ABCA3	na	0.04093653	
NDUFB7	na	0.04092484	
PNMA2	na	0.040781062	
HELZ	na	0.040745594	
UBAP2L	na	0.040715083	
ZNF85	na	0.040650617	
STAU1	na	0.040598262	
CTSK	na	0.04057893	
LPCAT1	na	0.040546812	
SUMO2	na	0.040514216	
TOMM34	na	0.040478718	
PDS5A	na	0.040440686	
ARL3	na	0.04034309	
SSNA1	na	0.04028031	
CASP2	na	0.040126663	
SERBP1	na	0.04010924	
CHD3	na	0.040081732	
EIF3F	na	0.03995365	
TNIK	na	0.039878987	
HSP90AA1	na	0.039878342	
INPPL1	na	0.03984064	
TTC1	na	0.039764713	
CLCN2	na	0.039729215	
SENP5	na	0.03970185	
KIN	na	0.039658546	
DVL3	na	0.039651595	
PDHB	na	0.039648417	
METTL7A	na	0.039585	
MTOR	na	0.039481137	
RCN2	na	0.03929657	
YBX1	na	0.039089408	
SMNDC1	na	0.039081573	
PRPF18	na	0.039052844	
SUGP1	na	0.039038207	
ZNF330	na	0.03897939	
CAMLG	na	0.038972802	
GNG10	na	0.038961545	
RGS6	na	0.03891533	
SNAPC3	na	0.038884822	
UBA1	na	0.038880236	
TYR	na	0.038767375	
MMP2	na	0.038766816	
OR2F1	na	0.038689997	
TLK2	na	0.03867679	
FAM50B	na	0.038646385	
EXOSC8	na	0.03861396	
PDE6B	na	0.0386083	
ATP6V0E2	na	0.03832304	
NRD1	na	0.038198713	
SYF2	na	0.03817789	
RTF1	na	0.0380464	
HIST1H4I	na	0.03802307	
NCOA3	na	0.0380174	
MALT1	na	0.037972033	
RPS15A	na	0.037956126	
SEPT2	na	0.037846316	
SPRY2	na	0.03783056	
C21orf33	na	0.037800796	
PER2	na	0.037735898	
CHI3L1	na	0.03773174	
BAX	na	0.03764467	
GADD45G	na	0.03760909	
TWF2	na	0.037497547	
URM1	na	0.037404515	
PPARG	na	0.03734959	
YARS	na	0.03734797	
ICA1	na	0.037248712	
CSNK1E	na	0.03711814	
ECD	na	0.0370991	
PTPRT	na	0.036936868	
ZDHHC3	na	0.03677141	
CYP1B1	na	0.036764506	
C1orf123	na	0.03665672	
MYST4	na	0.036650266	
GUSB	na	0.03647833	
HIST1H2AE	na	0.036472782	
DNTTIP2	na	0.03645602	
CANX	na	0.036446728	
HSPA13	na	0.03644126	
SNX7	na	0.036396544	
SLC35B1	na	0.03629621	
FTSJD2	na	0.03618327	
RLF	na	0.03616587	
MTA1	na	0.036111698	
ZC3H4	na	0.036110096	
HNRNPUL1	na	0.036081478	
FAM190B	na	0.036059257	
CLSTN3	na	0.03602101	
E2F4	na	0.036013026	
COX6A2	na	0.035992216	
ACLY	na	0.035841815	
DNAJA2	na	0.035841227	
TAF7	na	0.035750628	
POLR2F	na	0.03573459	
MAGEA11	na	0.03568378	
CBFA2T3	na	0.035576187	
ATP6V1F	na	0.035452127	
PSMD11	na	0.03537004	
NUP50	na	0.035368696	
FH	na	0.035277877	
PGRMC1	na	0.03520293	
ACAT2	na	0.035191137	
PPM1A	na	0.03512281	
ACTR3	na	0.034933276	
GSTM5	na	0.034924462	
HNF1B	na	0.034922507	
ZNF273	na	0.03489535	
ALKBH1	na	0.03488107	
FARSA	na	0.034852706	
PRKAR1A	na	0.03484446	
GPKOW	na	0.0347662	
KIAA1199	na	0.034760278	
STX8	na	0.03472978	
NQO2	na	0.034707934	
RAB33A	na	0.034600545	
INTS1	na	0.03454205	
UGP2	na	0.03423528	
SEC23B	na	0.03411503	
NSDHL	na	0.034070045	
NCF2	na	0.033913564	
CNTN1	na	0.033729512	
RANBP3	na	0.03368018	
MIF	na	0.033554222	
CYP2B6	na	0.03348958	
ZNHIT3	na	0.03330684	
TDP2	na	0.033303972	
PDPN	na	0.03327507	
BICD2	na	0.033258744	
MED20	na	0.033095084	
PRPF19	na	0.03303725	
GNA11	na	0.03300018	
TAF4B	na	0.03294704	
AP3B1	na	0.032906245	
MYO1C	na	0.03275062	
COX7A1	na	0.032737248	
CD8A	na	0.03264335	
SAFB	na	0.032606877	
LYPD3	na	0.032588754	
INPP4A	na	0.03250914	
PAK2	na	0.03244722	
SPRR2D	na	0.032380406	
PHEX	na	0.032349702	
H1FX	na	0.032325137	
TRIP12	na	0.03230623	
GNL2	na	0.032241732	
EGFL8	na	0.032165155	
GPM6A	na	0.032013606	
PMS1	na	0.031980228	
SHOC2	na	0.031956356	
MARK3	na	0.031829562	
ZKSCAN4	na	0.031776078	
AKR1B10	na	0.031758644	
MCL1	na	0.031666085	
ZNF143	na	0.03166121	
TWISTNB	na	0.03133641	
PTPN3	na	0.03121481	
KIAA0753	na	0.031077765	
UBE3A	na	0.031038348	
RGS7	na	0.031025747	
ORC2	na	0.030943159	
ELK1	na	0.030894257	
BGN	na	0.030853154	
MCRS1	na	0.03065767	
HNRNPA0	na	0.03060598	
GMPR	na	0.030538578	
NOP2	na	0.030454198	
GDI2	na	0.030393582	
MTHFD1	na	0.030300973	
ODZ4	na	0.030171372	
TMEM5	na	0.030114988	
HNRNPA1	na	0.030029954	
GSTO1	na	0.029940099	
ASCC2	na	0.029921707	
H6PD	na	0.029792564	
SEC23A	na	0.029746488	
TICAM1	na	0.029732037	
EIF2S1	na	0.029641738	
DECR1	na	0.029616212	
NONO	na	0.029546395	
RNF144A	na	0.029519515	
DYNC1I2	na	0.02951451	
LAGE3	na	0.029463468	
PPP2R5D	na	0.029358799	
BASP1	na	0.02934932	
PPP1R15A	na	0.029338641	
CAPN1	na	0.029312547	
LARP4B	na	0.029168764	
PHB2	na	0.029029319	
NCOA2	na	0.028904045	
RAGE	na	0.028839795	
LIG4	na	0.02880103	
FLNC	na	0.028762974	
EBNA1BP2	na	0.028710911	
CTCF	na	0.028439438	
VAMP8	na	0.02818442	
SLC25A6	na	0.028138878	
DFFA	na	0.027927293	
DOCK2	na	0.027891075	
RABAC1	na	0.027828155	
SLC38A6	na	0.027645221	
TOB2	na	0.02757591	
PPP1CB	na	0.027525892	
COASY	na	0.027485527	
CGGBP1	na	0.027458232	
NFATC1	na	0.027444595	
AP1G1	na	0.027387625	
TPM2	na	0.027383922	
LANCL1	na	0.02736426	
CHMP2A	na	0.027312811	
SYPL1	na	0.027293237	
ACTR2	na	0.02728585	
VPS39	na	0.027258685	
UBXN2B	na	0.027129734	
COL18A1	na	0.027059427	
ITPA	na	0.026929703	
FLG	na	0.026921853	
OXSR1	na	0.026869807	
SERPINB4	na	0.026801474	
POP4	na	0.026762128	
ARFGAP3	na	0.02674353	
PEX2	na	0.026668364	
GIGYF2	na	0.026595926	
POLR3F	na	0.026537336	
GUCA1A	na	0.026499413	
HNRNPH3	na	0.026450362	
TRIM2	na	0.026264293	
PER1	na	0.02621304	
ABLIM3	na	0.02619886	
ELF1	na	0.026188543	
CNOT2	na	0.026081288	
BLCAP	na	0.026025467	
ZMYM4	na	0.025814464	
INTS10	na	0.025768125	
PAN2	na	0.02573122	
ZNF415	na	0.025625492	
DARS	na	0.02561691	
PACS2	na	0.025504488	
KLF5	na	0.025465516	
SLPI	na	0.025273062	
PNPLA4	na	0.025257029	
HINT1	na	0.025255445	
CBR4	na	0.025198778	
NBN	na	0.025180917	
NMT1	na	0.02509755	
TOE1	na	0.024853732	
GTF2H3	na	0.02478863	
SLC39A8	na	0.024751078	
CCT7	na	0.02471656	
BAK1	na	0.024679726	
PCBP2	na	0.024662398	
P2RX5	na	0.024604822	
PTGES3	na	0.024571303	
SMC5	na	0.024505425	
PPFIA1	na	0.024449304	
AIP	na	0.024258878	
HIST1H2BF	na	0.02423036	
IL13RA1	na	0.024086108	
ATP5G1	na	0.024071293	
ITSN1	na	0.023994101	
MKLN1	na	0.02394536	
CLTB	na	0.023928905	
MAPKAPK2	na	0.023879074	
WNT6	na	0.023755267	
GNB1	na	0.023714107	
SACM1L	na	0.023631647	
IFI27	na	0.023558326	
ELANE	na	0.02349008	
SLC7A2	na	0.023423813	
PWP1	na	0.023404598	
NCF4	na	0.023116728	
LMAN1	na	0.023116639	
SBF1	na	0.023063825	
HSPE1	na	0.022885596	
CCNI	na	0.02273742	
EML2	na	0.022686083	
FOXC2	na	0.022684056	
HAGH	na	0.022672242	
DNMBP	na	0.022560712	
GPX7	na	0.02251399	
LETMD1	na	0.022505278	
ATP6V1G1	na	0.022487529	
AP1G2	na	0.022382075	
PTDSS1	na	0.022359366	
SLC25A44	na	0.022335371	
ZNF43	na	0.022261534	
NEU1	na	0.022128325	
RHOH	na	0.022117464	
CETN2	na	0.021885177	
ARC	na	0.021867746	
NPAT	na	0.02172272	
BAG5	na	0.02156193	
CBFB	na	0.021434857	
MLEC	na	0.021406358	
ZMYM2	na	0.021340614	
ATXN2L	na	0.021269584	
XRCC6	na	0.021225257	
KLRD1	na	0.021129265	
FRG1	na	0.021067098	
CLDN5	na	0.020946508	
RBM4	na	0.020910151	
SURF2	na	0.020825844	
LILRB4	na	0.020807365	
PSMA1	na	0.020748373	
NDUFA9	na	0.0206978	
PPIL2	na	0.02067667	
LAT	na	0.02051538	
MAP4K2	na	0.02048759	
RFXAP	na	0.020431029	
MT1A	na	0.020335289	
POLDIP3	na	0.02031005	
NPTN	na	0.020283394	
ACSL1	na	0.02026734	
KRT9	na	0.020119783	
UBE2E3	na	0.020119168	
PEX1	na	0.0201101	
GCNT1	na	0.020073367	
SPEN	na	0.020065432	
ERP44	na	0.020057516	
ADCYAP1	na	0.019479683	
GTF2H1	na	0.019437177	
BAIAP3	na	0.019277789	
TGM4	na	0.019254275	
MPP1	na	0.01915487	
REL	na	0.01914229	
TROVE2	na	0.018994981	
C16orf42	na	0.018986432	
ARHGEF9	na	0.018979184	
TRRAP	na	0.018911628	
CCDC28A	na	0.018872853	
PRPF31	na	0.018835332	
PNOC	na	0.018673938	
ZC3H15	na	0.018606808	
ARFGEF1	na	0.018575136	
ATG12	na	0.018565329	
CREBZF	na	0.018559264	
ATXN7L3B	na	0.018543974	
TCEAL4	na	0.018476643	
KDR	na	0.01844006	
COX7C	na	0.01828363	
TSFM	na	0.018209262	
SCFD1	na	0.01820744	
FLT3LG	na	0.018153133	
GPN1	na	0.018116351	
C19orf50	na	0.018115323	
TSPO	na	0.018031763	
LPXN	na	0.017990699	
EIF4B	na	0.017912768	
RIPK1	na	0.017885063	
UCP2	na	0.01778644	
COPB1	na	0.017743556	
IKBKAP	na	0.017719842	
RPGR	na	0.017690303	
GBA	na	0.017549785	
DNAJA1	na	0.017386612	
BRD4	na	0.01731011	
GNRH2	na	0.017133288	
SMCR7L	na	0.01689692	
ANKMY2	na	0.016890615	
LRRC14	na	0.016875772	
TRA2A	na	0.01686018	
LRRC15	na	0.016842224	
ARHGDIB	na	0.01681711	
NPC1	na	0.016768161	
PSMD2	na	0.016757665	
NVL	na	0.016707418	
UVRAG	na	0.016705412	
SOX2	na	0.016540295	
ZIC1	na	0.016500866	
VAMP4	na	0.016364165	
PSMD3	na	0.016353797	
AGGF1	na	0.016352527	
ACAN	na	0.01628004	
H3F3A	na	0.016259857	
SMURF1	na	0.016193647	
TRIM26	na	0.015946416	
MDK	na	0.01584959	
DHX29	na	0.015670571	
MAK16	na	0.01564582	
FCGR1A	na	0.015613398	
HSF1	na	0.015473331	
TGFB2	na	0.015379476	
FZD5	na	0.015257175	
USP10	na	0.0151995225	
ATP2B1	na	0.015185477	
S100A2	na	0.0151822595	
PTMS	na	0.015131676	
CXCL5	na	0.015112403	
EIF3H	na	0.015070953	
TF	na	0.014915926	
TIMP2	na	0.014735912	
METAP1	na	0.014608186	
NUDC	na	0.014598461	
RB1CC1	na	0.014483849	
STXBP3	na	0.014475783	
USP46	na	0.014473511	
TNFSF14	na	0.014429502	
ZMYM3	na	0.014301474	
SURF1	na	0.014291991	
ATP6V0A2	na	0.014223661	
AP3D1	na	0.01410365	
PGGT1B	na	0.0141003085	
MRPS12	na	0.013954713	
MTG1	na	0.013835922	
TP53	na	0.013702922	
UQCR11	na	0.013698708	
CRKL	na	0.01364781	
TBPL1	na	0.013539607	
ARF6	na	0.013526148	
ATF4	na	0.0135111585	
MAOB	na	0.013446205	
RPS26	na	0.013402817	
NF2	na	0.013375527	
DPY19L1	na	0.013372034	
TBX1	na	0.013272414	
AFG3L2	na	0.013247393	
PYCR1	na	0.01323246	
SNRNP200	na	0.013223855	
CIRBP	na	0.013222084	
UBXN7	na	0.013187754	
MMP12	na	0.013172223	
